lake,parameter,source_file,sampling_timestamp,sample_timestamp,measurement_value,measurement_value_raw,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,vanadium_total_recoverable
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE03024,05SWE03025,0.001,Centre,DISCRETE SAMPLE (GRAB),0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,8.0,8,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,0.2,0.2,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),0.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,15.2,15.2,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),15.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,27.57,27.57,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE03024,05SWE03025,0.003,Centre,DISCRETE SAMPLE (GRAB),27.57
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,14.0,14,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),14
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,0.0485,0.0485,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),0.0485
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,0.26,0.26,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),0.26
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-08-30 08:55:00,2005-08-30 07:55:00,0.943,0.943,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE03024,05SWE03025,0.007,Centre,DISCRETE SAMPLE (GRAB),0.943
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-09-28 12:00:00,2005-09-28 11:00:00,0.025,0.025,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04418,05SWE04418,0.001,Centre,DISCRETE SAMPLE (GRAB),0.025
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-09-28 12:00:00,2005-09-28 11:00:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04418,05SWE04418,0.001,Centre,DISCRETE SAMPLE (GRAB),0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-09-28 12:00:00,2005-09-28 11:00:00,7.98,7.98,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04418,05SWE04418,,Centre,DISCRETE SAMPLE (GRAB),7.98
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-09-28 12:00:00,2005-09-28 11:00:00,30.01,30.01,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04418,05SWE04418,0.003,Centre,DISCRETE SAMPLE (GRAB),30.01
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2005-09-28 12:00:00,2005-09-28 11:00:00,0.956,0.956,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04418,05SWE04418,0.007,Centre,DISCRETE SAMPLE (GRAB),0.956
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,0.389,0.389,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),0.389
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,0.034,0.034,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,06SWE03220,06SWE01907,0.001,Centre,DISCRETE SAMPLE (GRAB),0.034
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,0.007,0.007,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,06SWE03220,06SWE01907,0.001,Centre,DISCRETE SAMPLE (GRAB),0.007
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,7.98,7.98,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),7.98
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,0.488,0.488,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),0.488
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,16.7,16.7,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),16.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,16.38,16.38,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,06SWE03220,06SWE01907,0.003,Centre,DISCRETE SAMPLE (GRAB),16.38
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,20.8,20.8,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),20.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,0.055,0.055,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),0.055
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,0.106,0.106,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),0.106
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-08-23 12:00:00,2006-08-23 11:00:00,1.19,1.19,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,06SWE03220,06SWE01907,0.007,Centre,DISCRETE SAMPLE (GRAB),1.19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.526,0.526,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104233,,0.00005,,,0.526
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.311,0.311,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104233,,0.00005,,,0.311
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.046,0.046,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104233,,0.001,,,0.046
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.008,0.008,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104233,,0.001,,,0.008
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,8.0,8,KEARL LAKE,KEARL LAKE,,,,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104233,,0.1,,,8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,3.0,3,KEARL LAKE,KEARL LAKE,,,mg/l,331,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104233,,2,,,3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.285,0.285,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104233,,0.0001,,,0.285
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.234,0.234,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104233,,0.0001,,,0.234
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,18.8,18.8,KEARL LAKE,KEARL LAKE,,,mg/l,1847,Alberta Research Council,104233,,0.1,,,18.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,17.8,17.8,KEARL LAKE,KEARL LAKE,,,mg/l,1849,Alberta Research Council,104233,,0.1,,,17.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,20.0,20,KEARL LAKE,KEARL LAKE,,,mg/l,2577,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104233,,0.5,,,20
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,56.8,56.8,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104233,,0.002,,,56.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,1.43,1.43,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104233,,0.001,,,1.43
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.003,0.006,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,Alberta Research Council,104233,,0.000006,,,0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.0761,0.0761,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104233,,0.000006,,,0.0761
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.03,0.06,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,Alberta Research Council,104233,,0.00006,,,0.06
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2006-09-14 12:00:00,2006-09-14 11:00:00,0.172,0.172,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104233,,0.00006,,,0.172
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.459,0.459,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.459
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.325,0.325,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.325
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,3.4,3.4,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,3.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.039,0.039,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,0.001,Centre,SINGLE EUPHOTIC COMPOSITE,0.039
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.039,0.039,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,0.001,Centre,SINGLE EUPHOTIC COMPOSITE,0.039
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,7.88,7.88,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,7.88
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.141,0.141,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.141
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.13,0.13,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.13
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,18.4,18.4,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,18.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,16.57,16.57,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,0.003,Centre,SINGLE EUPHOTIC COMPOSITE,16.57
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,17.5,17.5,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,17.5
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,16.6,16.6,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,16.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.514,0.514,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.514
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.0012,0.0012,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.0012
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.0801,0.0801,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.0801
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.0158,0.0158,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.0158
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,0.095,0.095,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,0.095
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-08-23 09:45:00,2007-08-23 08:45:00,1.16,1.16,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,0.007,Centre,SINGLE EUPHOTIC COMPOSITE,1.16
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.454,0.454,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104230,,0.00005,,,0.454
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.298,0.298,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104230,,0.00005,,,0.298
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.041,0.041,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104230,,0.001,,,0.041
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104230,,0.001,,,0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,8.1,8.1,KEARL LAKE,KEARL LAKE,,,,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104230,,0.1,,,8.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,2.0,2,KEARL LAKE,KEARL LAKE,,,mg/l,331,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104230,,2,,,2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.162,0.162,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104230,,0.0001,,,0.162
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.16,0.16,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104230,,0.0001,,,0.16
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,18.5,18.5,KEARL LAKE,KEARL LAKE,,,mg/l,1847,Alberta Research Council,104230,,0.1,,,18.5
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,17.4,17.4,KEARL LAKE,KEARL LAKE,,,mg/l,1849,Alberta Research Council,104230,,0.1,,,17.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,18.3,18.3,KEARL LAKE,KEARL LAKE,,,mg/l,2577,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104230,,0.5,,,18.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,23.0,23,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104230,,0.002,,,23
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.5,1,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,Alberta Research Council,104230,,0.001,,,1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.02,0.02,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104230,,0.000006,,,0.02
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.0895,0.0895,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104230,,0.000006,,,0.0895
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.073,0.073,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104230,,0.00006,,,0.073
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2007-09-11 12:00:00,2007-09-11 11:00:00,0.074,0.074,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104230,,0.00006,,,0.074
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,0.425,0.425,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),0.425
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,0.352,0.352,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),0.352
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,1.49,1.49,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),1.49
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,0.021,0.021,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,08SWE03960,08SWE02165,0.001,Centre,DISCRETE SAMPLE (GRAB),0.021
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,0.009,0.009,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,08SWE03960,08SWE02165,0.001,Centre,DISCRETE SAMPLE (GRAB),0.009
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,8.32,8.32,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),8.32
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,0.665,0.665,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),0.665
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,0.24,0.24,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),0.24
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,18.9,18.9,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),18.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,20.1,20.1,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,08SWE03960,08SWE02165,0.003,Centre,DISCRETE SAMPLE (GRAB),20.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2008-09-05 12:15:00,2008-09-05 11:15:00,17.7,17.7,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),17.7
