lake,sampling_timestamp,sample_timestamp,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,aluminum_dissolved,aluminum_total_recoverable,calcium_dissolved,calcium_total,copper_dissolved,copper_total_recoverable,lead_dissolved,lead_total_recoverable,nickel_dissolved,nickel_total_recoverable,nitrogen_kjeldahl_dissolved,oxygen_biochemical_demand,oxygen_dissolved_percent_saturation,ph,phosphorus_total,phosphorus_total_dissolved,turbidity,vanadium_dissolved,vanadium_total_recoverable,distance_group,project_number,station_number,station,latitude_decimal_degrees,longitude_decimal_degrees,sample_datetime,station_type_code,sample_matrix_code,sample_type_code,collection_code,qc_sample_flag,sample_comment,continental_river_basin_code,river_basin_code,river_sub_basin_code,aluminum_extractable,calcium_dissolved_filtered,copper_extractable,copper_total,lead_extractable,lead_total,nickel_total,nitrogen_dissolved_nitrate,nitrogen_dissolved_nitrite,oxygen_dissolved_field_meter,oxygen_total_cod,ph_lab,turbidity_jtu,turbidity_ntu,vanadium_total,nitrogen_dissolved,sampling timestamp,value,unit symbol,site name,station name,parameter,aluminum dissolved,aluminum total recoverable,calcium dissolved,calcium total,copper dissolved,copper total recoverable,lead dissolved,lead total recoverable,nickel dissolved,nickel total recoverable,nitrogen dissolved,phosphorus total dissolved,phosphorus total,vanadium dissolved,oxygen dissolved % saturation,oxygen biochemical demand,calcium_total_recoverable,nitrogen_dissolved_no3_no2,nitrogen_particulate_total,oxygen_dissolved_winkler,final_sample_date
Kearl,2003-08-31 12:00:00,2003-08-31 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,03SWE02484,03SWE02484,0.003,Centre,DISCRETE SAMPLE (GRAB),,,16.9,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-31 12:00:00
Kearl,2004-06-17 14:30:00,2004-06-17 13:30:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,04SWE01029,04SWE01030,0.003,Centre,DISCRETE SAMPLE (GRAB),,,15.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-17 14:30:00
Kearl,2004-07-14 09:15:00,2004-07-14 08:15:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,04SWE01843,04SWE01844,0.003,Centre,DISCRETE SAMPLE (GRAB),,,16.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-14 09:15:00
Kearl,2004-07-26 12:00:00,2004-07-26 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,Alberta Research Council,104239,,0.1,'---,,,,17.4,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-26 12:00:00
Kearl,2004-07-26 12:00:00,2004-07-26 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577.0,ETL,104239,,0.5,'---,,,,17.2,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-26 12:00:00
Kearl,2004-08-24 15:05:00,2004-08-24 14:05:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,04SWE02174,04SWE02174,0.003,Centre,SINGLE EUPHOTIC COMPOSITE,,,16.6,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-24 15:05:00
Kearl,2004-08-24 15:05:00,2004-08-24 14:05:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),04SWE02174,04SWE02174,,Centre,SINGLE EUPHOTIC COMPOSITE,,,17.8,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-24 15:05:00
Kearl,2004-09-25 13:10:00,2004-09-25 12:10:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,04SWE03253,04SWE03254,0.003,Centre,SINGLE EUPHOTIC COMPOSITE,,,17.2,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-25 13:10:00
Kearl,2005-04-07 08:00:00,2005-04-07 07:00:00,KEARL LAKE,KEARL LAKE,1.0,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE01009,05SWE01010,0.003,Centre,DISCRETE SAMPLE (GRAB),,,21.6,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-07 08:00:00
Kearl,2005-05-26 12:00:00,2005-05-26 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04399,05SWE04399,0.003,Centre,DISCRETE SAMPLE (GRAB),,,12.4,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-26 12:00:00
Kearl,2005-07-13 12:00:00,2005-07-13 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04409,05SWE04409,0.003,Centre,DISCRETE SAMPLE (GRAB),,,18.6,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-13 12:00:00
Kearl,2005-07-22 12:00:00,2005-07-22 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,Alberta Research Council,104236,,0.1,'---,,,,15.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-22 12:00:00
Kearl,2005-07-22 12:00:00,2005-07-22 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577.0,ETL,104236,,0.5,'---,,,,15.3,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-22 12:00:00
Kearl,2005-08-30 08:55:00,2005-08-30 07:55:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE03024,05SWE03025,0.003,Centre,DISCRETE SAMPLE (GRAB),,,27.57,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-30 08:55:00
Kearl,2005-09-28 12:00:00,2005-09-28 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE04418,05SWE04418,0.003,Centre,DISCRETE SAMPLE (GRAB),,,30.01,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-28 12:00:00
Kearl,2006-08-23 12:00:00,2006-08-23 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,06SWE03220,06SWE01907,0.003,Centre,DISCRETE SAMPLE (GRAB),,,16.38,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-23 12:00:00
Kearl,2006-09-14 12:00:00,2006-09-14 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,Alberta Research Council,104233,,0.1,'---,,,,17.8,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-14 12:00:00
Kearl,2006-09-14 12:00:00,2006-09-14 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577.0,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104233,,0.5,'---,,,,20.0,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-14 12:00:00
Kearl,2007-08-23 09:45:00,2007-08-23 08:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,0.003,Centre,SINGLE EUPHOTIC COMPOSITE,,,16.57,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-23 09:45:00
Kearl,2007-08-23 09:45:00,2007-08-23 08:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,,,17.5,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-23 09:45:00
Kearl,2007-09-11 12:00:00,2007-09-11 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,Alberta Research Council,104230,,0.1,'---,,,,17.4,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-11 12:00:00
Kearl,2007-09-11 12:00:00,2007-09-11 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577.0,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104230,,0.5,'---,,,,18.3,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-11 12:00:00
Kearl,2008-09-05 12:15:00,2008-09-05 11:15:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,08SWE03960,08SWE02165,0.003,Centre,DISCRETE SAMPLE (GRAB),,,20.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-05 12:15:00
Kearl,2008-09-05 12:15:00,2008-09-05 11:15:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),,,17.7,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-05 12:15:00
Kearl,2009-03-17 09:25:00,2009-03-17 08:25:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,"ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY",09SWE00382,09SWE00382-01,,Centre,DISCRETE SAMPLE (GRAB),,,27.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-03-17 09:25:00
Kearl,2009-08-17 16:15:00,2009-08-17 15:15:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,09SWE00811,09SWE00715,0.003,Centre,DISCRETE SAMPLE (GRAB),,,19.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-17 16:15:00
Kearl,2009-08-17 16:15:00,2009-08-17 15:15:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),,,19.0,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-17 16:15:00
Kearl,2009-09-18 12:00:00,2009-09-18 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,Alberta Research Council,104227,,0.1,'---,,,,21.3,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-18 12:00:00
Kearl,2009-09-18 12:00:00,2009-09-18 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,3155.0,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104227,,0.5,'---,,,,20.0,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-18 12:00:00
Kearl,2010-08-31 15:45:00,2010-08-31 14:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,10SWE01442,10SWE01443,0.003,Centre,DISCRETE SAMPLE (GRAB),,,21.2,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-31 15:45:00
Kearl,2010-08-31 15:45:00,2010-08-31 14:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),,,16.6,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-31 15:45:00
Kearl,2011-09-01 08:30:00,2011-09-01 07:30:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,0.01,Centre,DISCRETE SAMPLE (GRAB),,,21.42,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-01 08:30:00
Kearl,2011-09-01 08:30:00,2011-09-01 07:30:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),,,16.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-01 08:30:00
Kearl,2011-09-10 12:00:00,2011-09-10 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.1,'---,,,,17.9,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-10 12:00:00
Kearl,2011-09-10 12:00:00,2011-09-10 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,3155.0,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106085,,0.5,'---,,,,19.8,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-10 12:00:00
Kearl,2012-08-26 15:45:00,2012-08-26 14:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,0.01,Centre,DISCRETE SAMPLE (GRAB),,,22.68,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-26 15:45:00
Kearl,2012-08-26 15:45:00,2012-08-26 14:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),,,20.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-26 15:45:00
Kearl,2012-09-08 12:00:00,2012-09-08 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.1,'---,,,,19.8,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-08 12:00:00
Kearl,2012-09-08 12:00:00,2012-09-08 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,3155.0,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106088,,0.5,'---,,,,19.3,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-08 12:00:00
Kearl,2013-08-28 13:10:00,2013-08-28 12:10:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,482.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,0.01,Centre,DISCRETE SAMPLE (GRAB),,,19.82,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-28 13:10:00
Kearl,2013-08-28 13:10:00,2013-08-28 12:10:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),,,18.8,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-28 13:10:00
Kearl,2013-09-07 12:00:00,2013-09-07 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.1,'---,,,,18.9,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-07 12:00:00
Kearl,2013-09-07 12:00:00,2013-09-07 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,3158.0,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106968,,0.5,'---,,,,20.2,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-07 12:00:00
Kearl,2014-08-18 16:00:00,2014-08-18 15:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.03,Centre,SINGLE EUPHOTIC COMPOSITE,,,17.3,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-18 16:00:00
Kearl,2014-08-18 16:00:00,2014-08-18 15:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,0.005,Centre,SINGLE EUPHOTIC COMPOSITE,,,20.56,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-18 16:00:00
Kearl,2014-09-11 12:00:00,2014-09-11 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107422,,0.03,'---,,,,18.5,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-11 12:00:00
Kearl,2014-09-11 12:00:00,2014-09-11 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,3158.0,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107422,,0.5,'---,,,,20.9,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-11 12:00:00
Kearl,2015-08-29 07:30:00,2015-08-29 06:30:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.03,Centre,DISCRETE SAMPLE (GRAB),,,20.2,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-29 07:30:00
Kearl,2015-08-29 07:30:00,2015-08-29 08:15:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05526,0.005,Centre,TRIP BLANK,,,0.005,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-29 07:30:00
Kearl,2015-08-29 07:30:00,2015-08-29 06:30:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05524,0.005,Centre,DISCRETE SAMPLE (GRAB),,,21.94,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-29 07:30:00
Kearl,2015-08-29 07:30:00,2015-08-29 08:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05525,0.005,Centre,FIELD BLANK,,,0.005,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-29 07:30:00
Kearl,2016-03-15 12:00:00,2016-03-15 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.03,'---,,,,33.1,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-15 12:00:00
Kearl,2016-03-15 12:00:00,2016-03-15 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516.0,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.3,'---,,,,38.0,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-15 12:00:00
Kearl,2016-07-19 12:00:00,2016-07-19 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.03,'---,,,,15.2,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-19 12:00:00
Kearl,2016-07-19 12:00:00,2016-07-19 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516.0,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.3,'---,,,,24.0,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-19 12:00:00
Kearl,2016-08-26 11:45:00,2016-08-26 10:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.03,Centre,SINGLE EUPHOTIC COMPOSITE,,,24.6,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26 11:45:00
Kearl,2016-08-26 11:45:00,2016-08-26 10:45:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516.0,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,0.005,Centre,SINGLE EUPHOTIC COMPOSITE,,,24.76,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26 11:45:00
Kearl,2016-09-20 12:00:00,2016-09-20 11:00:00,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849.0,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.03,'---,,,,23.2,,,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-20 12:00:00
